kml,distance,centroid_long,centroid_lat
kml_A278,0.026000101,114.1445852,22.49226046
kml_A279,0.053329799,114.1448716,22.49249899
kml_A280,0.029965288,114.1453719,22.49165178
kml_A281,0.253520738,114.142702,22.48900261
kml_A282,0.019948334,114.1456069,22.48606679
kml_A283,0.255502754,114.1467601,22.48721759
kml_A284,0.0682007,114.194724,22.38476789
kml_A285,0.021947317,114.1743233,22.37661474
kml_A286,0.046134277,114.1876607,22.37563967
kml_A287,0.007905043,114.1878723,22.37578326
kml_A288,0.039217304,114.1867228,22.37732099
kml_A289,0.057649008,114.1884869,22.38308003
kml_A290,0.044892716,114.188807,22.38336644
kml_A291,0.023012643,114.1880093,22.38505082
kml_A292,0.006272749,114.1881051,22.38514802
kml_A293,0.001428789,114.1960174,22.38301568
kml_A294,0.048163692,114.2146579,22.40225792
kml_A295,0.021192796,114.2145126,22.40209566
kml_A296,0.16045674,114.2105391,22.41372992
kml_A297,0.126283801,114.2112867,22.41424295
kml_A298,0.245758063,114.2113402,22.38189168
kml_A299,0.076220066,114.1186578,22.50585195
kml_A300,0.025600981,114.0166542,22.44465428
kml_A301,0.014802107,114.0171045,22.44516786
kml_A302,0.193867818,114.0395204,22.44436206
kml_A303,0.051945316,114.047326,22.44450365
kml_A304,0.019744888,114.0476259,22.4445974
kml_A305,0.115393525,114.0479422,22.44502046
kml_A306,0.135420851,114.0479418,22.44405489
kml_A307,0.088526329,114.0484257,22.4442931
kml_A308,0.07187992,114.0659872,22.44249131
kml_A309,0.028930465,114.0661631,22.44232527
kml_A310,0.016710402,113.9664258,22.38726245
kml_A311,0.0229989,113.9665879,22.38848393
kml_A312,0.10108707,113.9662611,22.38886593
kml_A313,0.263307231,113.967137,22.4065568
kml_A314,0.188346849,113.9725785,22.40550557
kml_A315,0.105106644,113.9674498,22.37823018
kml_A316,0.141660412,113.9629677,22.37870331
kml_A317,0.208853302,113.9700534,22.37992223
kml_A318,0.107324789,114.0057904,22.46573508
kml_A319,0.149970813,114.0056899,22.46660204
kml_A320,0.130530595,114.0047015,22.46631624
kml_A321,0.378224562,114.003621,22.46563973
kml_A322,0.139987539,114.0021473,22.46192951
kml_A323,0.14555944,114.0014704,22.46254576
kml_A324,0.089019277,114.0010362,22.46186801
kml_A325,0.040308977,113.9931983,22.46138644
kml_A326,0.04617342,113.9939259,22.46185867
kml_A327,0.174198065,114.0038414,22.46754955
kml_A328,0.056062248,114.003358,22.46692116
kml_A329,0.060795387,114.0021444,22.46474698
kml_A330,0.182068231,113.9987787,22.46660531
kml_A331,0.09604042,113.9981625,22.46547016
kml_A332,0.140567598,113.9977842,22.4660679
kml_A333,0.153470456,114.0044878,22.45827056
kml_A334,0.073971471,114.003781,22.45748513
kml_A335,0.182786364,113.9996004,22.46843621
kml_A336,0.327767646,113.978253,22.40896144
kml_A337,0.114448579,113.9665827,22.37718189
kml_A338,0.054580392,113.9975512,22.44627437
kml_A339,0.026046094,113.9941042,22.45699448
